employee_name,working_day,hours_of_work,work_from_home,month
11,1,6.54,1,12
12,1,5.16,0,12
13,1,6.07,1,12
14,1,5.95,0,12
15,1,4.53,1,12
16,1,6.14,0,12
17,1,5.27,0,12
18,1,4.55,0,12
1,7,0.0,0,12
2,7,0.0,0,12
3,7,0.0,0,12
4,7,0.0,0,12
5,7,0.0,0,12
6,7,0.0,0,12
7,7,0.0,0,12
8,7,0.0,0,12
9,7,0.0,0,12
10,7,0.0,0,12
11,7,0.0,0,12
12,7,0.0,0,12
13,7,0.0,0,12
14,7,0.0,0,12
15,7,0.0,0,12
16,7,0.0,0,12
17,7,0.0,0,12
18,7,0.0,0,12
1,6,0.0,0,12
2,6,0.0,0,12
3,6,0.0,0,12
4,6,0.0,0,12
5,6,0.0,0,12
6,6,0.0,0,12
7,6,0.0,0,12
8,6,0.0,0,12
9,6,0.0,0,12
10,6,0.0,0,12
11,6,0.0,0,12
12,6,0.0,0,12
13,6,0.0,0,12
14,6,0.0,0,12
15,6,0.0,0,12
16,6,0.0,0,12
17,6,0.0,0,12
18,6,0.0,0,12
1,5,5.37,1,12
2,5,5.35,1,12
3,5,4.74,1,12
4,5,6.49,1,12
5,5,5.86,1,12
6,5,5.74,1,12
7,5,5.59,1,12
8,5,5.84,1,12
9,5,6.88,1,12
10,5,6.64,1,12
11,5,5.77,0,12
12,5,5.95,0,12
13,5,6.61,1,12
14,5,6.3,1,12
15,5,6.83,0,12
16,5,6.92,1,12
17,5,5.7,1,12
18,5,4.58,1,12
1,4,4.98,0,12
2,4,4.96,0,12
3,4,5.68,0,12
4,4,5.24,0,12
5,4,5.34,0,12
6,4,6.18,0,12
7,4,5.3,1,12
8,4,5.19,0,12
9,4,4.63,0,12
10,4,6.74,0,12
11,4,6.03,1,12
12,4,6.67,0,12
13,4,4.94,0,12
14,4,5.42,0,12
15,4,4.58,0,12
16,4,6.8,0,12
17,4,5.72,0,12
18,4,5.01,0,12
1,3,4.98,0,12
2,3,6.72,0,12
3,3,5.27,1,12
4,3,5.14,0,12
5,3,6.61,0,12
6,3,5.91,0,12
7,3,6.6,0,12
8,3,6.48,0,12
9,3,6.35,0,12
10,3,5.97,0,12
11,3,4.61,0,12
12,3,4.72,1,12
13,3,4.68,0,12
14,3,5.84,0,12
15,3,4.96,0,12
16,3,6.91,0,12
17,3,5.17,0,12
18,3,5.4,1,12
1,2,6.0,0,12
2,2,6.72,1,12
3,2,6.42,0,12
4,2,6.43,0,12
5,2,4.63,0,12
6,2,6.66,0,12
7,2,4.75,1,12
8,2,6.79,0,12
9,2,6.16,0,12
10,2,5.36,0,12
11,2,6.64,0,12
12,2,6.33,0,12
13,2,6.31,0,12
14,2,6.43,0,12
15,2,5.49,0,12
16,2,6.73,1,12
17,2,6.03,0,12
18,2,5.84,0,12
1,1,5.06,0,12
2,1,5.12,0,12
3,1,6.36,1,12
4,1,6.47,0,12
5,1,5.38,0,12
6,1,5.5,0,12
7,1,4.56,0,12
8,1,6.35,1,12
9,1,5.64,1,12
10,1,5.57,0,12
11,1,5.3,0,12
12,1,4.86,0,12
13,1,4.54,0,12
14,1,5.4,0,12
15,1,6.75,0,12
16,1,6.22,0,12
17,1,6.63,0,12
18,1,6.07,1,12
1,7,0.0,0,12
2,7,0.0,0,12
3,7,0.0,0,12
4,7,0.0,0,12
5,7,0.0,0,12
6,7,0.0,0,12
7,7,0.0,0,12
8,7,0.0,0,12
9,7,0.0,0,12
10,7,0.0,0,12
11,7,0.0,0,12
12,7,0.0,0,12
13,7,0.0,0,12
14,7,0.0,0,12
15,7,0.0,0,12
16,7,0.0,0,12
17,7,0.0,0,12
18,7,0.0,0,12
1,6,0.0,0,12
2,6,0.0,0,12
3,6,0.0,0,12
4,6,0.0,0,12
5,6,0.0,0,12
6,6,0.0,0,12
7,6,0.0,0,12
8,6,0.0,0,12
9,6,0.0,0,12
10,6,0.0,0,12
11,6,0.0,0,12
12,6,0.0,0,12
13,6,0.0,0,12
14,6,0.0,0,12
15,6,0.0,0,12
16,6,0.0,0,12
17,6,0.0,0,12
18,6,0.0,0,12
1,5,5.29,0,12
2,5,6.09,0,12
3,5,6.49,1,12
4,5,4.53,1,12
5,5,5.95,1,12
6,5,5.11,1,12
7,5,5.99,1,12
8,5,6.59,0,12
9,5,5.95,0,12
10,5,5.25,1,12
11,5,6.86,0,12
12,5,4.66,1,12
13,5,5.47,1,12
14,5,5.39,1,12
15,5,6.42,0,12
16,5,5.99,1,12
17,5,6.84,1,12
18,5,5.36,0,12
1,4,6.13,0,12
2,4,4.58,1,12
3,4,6.85,0,12
4,4,4.85,0,12
5,4,4.87,0,12
6,4,6.58,1,12
7,4,6.62,0,12
8,4,5.65,0,12
9,4,4.95,0,12
10,4,4.94,1,12
11,4,6.33,0,12
12,4,6.34,0,12
13,4,4.57,0,12
14,4,6.17,0,12
15,4,6.34,0,12
16,4,6.88,1,12
17,4,5.62,0,12
18,4,5.83,0,12
1,3,6.86,0,12
2,3,6.81,0,12
3,3,5.77,0,12
4,3,4.56,0,12
5,3,6.47,0,12
6,3,5.13,0,12
7,3,5.08,0,12
8,3,6.63,0,12
9,3,6.89,0,12
10,3,5.97,1,12
11,3,6.28,0,12
12,3,5.55,0,12
13,3,6.96,0,12
14,3,6.35,0,12
15,3,4.79,0,12
16,3,5.74,0,12
17,3,5.61,1,12
18,3,5.98,0,12
1,2,6.25,1,12
2,2,5.73,0,12
3,2,6.26,1,12
4,2,4.92,0,12
5,2,4.59,0,12
6,2,5.94,1,12
7,2,4.57,0,12
8,2,6.78,0,12
9,2,6.45,1,12
10,2,5.57,0,12
11,2,6.31,0,12
12,2,5.91,0,12
13,2,4.52,0,12
14,2,4.95,0,12
15,2,5.54,0,12
16,2,6.97,1,12
17,2,5.14,1,12
18,2,6.08,0,12
1,1,6.34,1,12
2,1,4.98,0,12
3,1,5.97,0,12
4,1,5.12,0,12
5,1,6.63,0,12
6,1,4.98,0,12
7,1,6.45,0,12
8,1,6.83,0,12
9,1,6.3,1,12
10,1,6.88,0,12
11,1,6.22,0,12
12,1,6.86,0,12
13,1,5.3,1,12
14,1,6.83,0,12
15,1,6.39,0,12
16,1,6.49,1,12
17,1,5.89,0,12
18,1,5.97,0,12
1,7,0.0,0,12
2,7,0.0,0,12
3,7,0.0,0,12
4,7,0.0,0,12
5,7,0.0,0,12
6,7,0.0,0,12
7,7,0.0,0,12
8,7,0.0,0,12
9,7,0.0,0,12
10,7,0.0,0,12
11,7,0.0,0,12
12,7,0.0,0,12
13,7,0.0,0,12
14,7,0.0,0,12
15,7,0.0,0,12
16,7,0.0,0,12
17,7,0.0,0,12
18,7,0.0,0,12
1,6,0.0,0,12
2,6,0.0,0,12
3,6,0.0,0,12
4,6,0.0,0,12
5,6,0.0,0,12
6,6,0.0,0,12
7,6,0.0,0,12
8,6,0.0,0,12
9,6,0.0,0,12
10,6,0.0,0,12
11,6,0.0,0,12
12,6,0.0,0,12
13,6,0.0,0,12
14,6,0.0,0,12
15,6,0.0,0,12
16,6,0.0,0,12
17,6,0.0,0,12
18,6,0.0,0,12
1,5,5.61,1,12
2,5,4.98,1,12
3,5,6.06,1,12
4,5,5.68,1,12
5,5,6.24,1,12
6,5,6.68,0,12
7,5,6.05,1,12
8,5,6.72,0,12
9,5,5.26,0,12
10,5,4.6,0,12
11,5,6.81,1,12
12,5,4.6,0,12
13,5,6.39,0,12
14,5,4.81,1,12
15,5,5.26,0,12
16,5,6.74,0,12
17,5,6.57,0,12
18,5,6.72,0,12
1,4,6.33,0,12
2,4,5.34,0,12
3,4,5.88,1,12
4,4,6.02,0,12
5,4,5.85,1,12
6,4,5.82,0,12
7,4,4.86,0,12
8,4,5.45,0,12
9,4,5.99,0,12
10,4,6.02,1,12
11,4,5.36,1,12
12,4,4.83,1,12
13,4,6.8,0,12
14,4,6.2,0,12
15,4,6.22,0,12
16,4,5.12,0,12
17,4,5.81,0,12
18,4,6.92,0,12
1,3,5.45,1,12
2,3,4.78,0,12
3,3,5.73,1,12
4,3,6.55,0,12
5,3,5.27,0,12
6,3,6.5,0,12
7,3,5.35,0,12
8,3,6.99,0,12
9,3,5.66,0,12
10,3,6.11,0,12
11,3,5.65,0,12
12,3,5.52,1,12
13,3,6.15,1,12
14,3,6.22,1,12
15,3,6.33,1,12
16,3,5.4,0,12
17,3,6.65,0,12
18,3,4.9,0,12
1,2,6.15,1,11
2,2,6.95,0,11
3,2,6.72,0,11
4,2,6.82,0,11
5,2,6.14,1,11
6,2,4.69,0,11
7,2,4.71,0,11
8,2,6.91,0,11
9,2,5.5,0,11
10,2,6.51,0,11
11,2,4.95,0,11
12,2,6.24,0,11
13,2,6.53,0,11
14,2,5.17,0,11
15,2,5.03,0,11
16,2,5.78,0,11
17,2,6.04,1,11
18,2,6.98,0,11
1,1,6.13,0,11
2,1,4.94,0,11
3,1,5.45,0,11
4,1,4.81,0,11
5,1,6.06,0,11
6,1,4.9,0,11
7,1,5.44,0,11
8,1,5.58,0,11
9,1,6.92,0,11
10,1,6.18,0,11
11,1,5.53,0,11
12,1,5.42,0,11
13,1,6.33,0,11
14,1,5.93,0,11
15,1,6.53,0,11
16,1,5.29,0,11
17,1,5.24,0,11
18,1,4.69,0,11
1,7,0.0,0,11
2,7,0.0,0,11
3,7,0.0,0,11
4,7,0.0,0,11
5,7,0.0,0,11
6,7,0.0,0,11
7,7,0.0,0,11
8,7,0.0,0,11
9,7,0.0,0,11
10,7,0.0,0,11
11,7,0.0,0,11
12,7,0.0,0,11
13,7,0.0,0,11
14,7,0.0,0,11
15,7,0.0,0,11
16,7,0.0,0,11
17,7,0.0,0,11
18,7,0.0,0,11
1,6,0.0,0,11
2,6,0.0,0,11
3,6,0.0,0,11
4,6,0.0,0,11
5,6,0.0,0,11
6,6,0.0,0,11
7,6,0.0,0,11
8,6,0.0,0,11
9,6,0.0,0,11
10,6,0.0,0,11
11,6,0.0,0,11
12,6,0.0,0,11
13,6,0.0,0,11
14,6,0.0,0,11
15,6,0.0,0,11
16,6,0.0,0,11
17,6,0.0,0,11
18,6,0.0,0,11
1,5,6.14,1,11
2,5,4.89,0,11
3,5,6.71,1,11
4,5,5.55,1,11
5,5,5.68,0,11
6,5,4.88,0,11
7,5,5.43,0,11
8,5,4.65,0,11
9,5,6.29,0,11
10,5,6.54,1,11
11,5,4.91,1,11
12,5,5.32,1,11
13,5,6.83,1,11
14,5,4.85,0,11
15,5,6.83,1,11
16,5,5.77,1,11
17,5,5.44,1,11
18,5,5.56,1,11
1,4,5.6,0,11
2,4,6.49,0,11
3,4,5.78,0,11
4,4,6.86,1,11
5,4,4.64,1,11
6,4,5.32,0,11
7,4,6.92,1,11
8,4,5.88,0,11
9,4,5.25,1,11
10,4,5.85,0,11
11,4,6.92,0,11
12,4,5.65,0,11
13,4,5.08,0,11
14,4,6.13,0,11
15,4,6.7,0,11
16,4,6.15,0,11
17,4,6.95,0,11
18,4,4.55,1,11
1,3,5.71,1,11
2,3,4.57,0,11
3,3,6.28,0,11
4,3,6.42,0,11
5,3,5.26,0,11
6,3,4.98,0,11
7,3,5.03,0,11
8,3,5.12,0,11
9,3,5.65,0,11
10,3,4.92,0,11
11,3,6.27,0,11
12,3,6.3,0,11
13,3,5.65,0,11
14,3,6.99,0,11
15,3,6.02,0,11
16,3,5.41,0,11
17,3,5.3,0,11
18,3,4.87,0,11
1,2,5.15,1,11
2,2,4.79,0,11
3,2,4.56,0,11
4,2,4.55,0,11
5,2,4.98,0,11
6,2,4.8,0,11
7,2,4.88,1,11
8,2,6.11,0,11
9,2,6.37,0,11
10,2,6.63,1,11
11,2,6.32,0,11
12,2,5.23,0,11
13,2,6.21,0,11
14,2,5.7,1,11
15,2,6.98,0,11
16,2,6.55,0,11
17,2,5.06,1,11
18,2,6.91,0,11
1,1,4.57,0,11
2,1,5.24,1,11
3,1,4.86,0,11
4,1,5.59,0,11
5,1,5.67,0,11
6,1,5.11,0,11
7,1,6.28,0,11
8,1,6.27,1,11
9,1,5.92,0,11
10,1,5.46,0,11
11,1,4.84,0,11
12,1,5.21,0,11
13,1,6.3,0,11
14,1,5.46,0,11
15,1,5.91,0,11
16,1,4.75,0,11
17,1,4.9,0,11
18,1,6.7,1,11
1,7,0.0,0,11
2,7,0.0,0,11
3,7,0.0,0,11
4,7,0.0,0,11
5,7,0.0,0,11
6,7,0.0,0,11
7,7,0.0,0,11
8,7,0.0,0,11
9,7,0.0,0,11
10,7,0.0,0,11
11,7,0.0,0,11
12,7,0.0,0,11
13,7,0.0,0,11
14,7,0.0,0,11
15,7,0.0,0,11
16,7,0.0,0,11
17,7,0.0,0,11
18,7,0.0,0,11
1,6,0.0,0,11
2,6,0.0,0,11
3,6,0.0,0,11
4,6,0.0,0,11
5,6,0.0,0,11
6,6,0.0,0,11
7,6,0.0,0,11
8,6,0.0,0,11
9,6,0.0,0,11
10,6,0.0,0,11
11,6,0.0,0,11
12,6,0.0,0,11
13,6,0.0,0,11
14,6,0.0,0,11
15,6,0.0,0,11
16,6,0.0,0,11
17,6,0.0,0,11
18,6,0.0,0,11
1,5,5.42,1,11
2,5,6.63,1,11
3,5,6.68,0,11
4,5,5.1,0,11
5,5,5.02,1,11
6,5,5.21,1,11
7,5,6.11,1,11
8,5,5.76,1,11
9,5,5.21,1,11
10,5,4.81,1,11
11,5,5.66,1,11
12,5,4.88,1,11
13,5,6.84,1,11
14,5,5.76,1,11
15,5,4.51,1,11
16,5,5.99,1,11
17,5,6.33,1,11
18,5,5.9,1,11
1,4,4.74,1,11
2,4,4.93,0,11
3,4,5.39,0,11
4,4,5.93,0,11
5,4,5.57,0,11
6,4,5.71,0,11
7,4,6.09,1,11
8,4,5.49,0,11
9,4,5.03,0,11
10,4,5.49,0,11
11,4,6.99,0,11
12,4,5.96,0,11
13,4,5.41,0,11
14,4,6.08,1,11
15,4,6.46,0,11
16,4,5.92,0,11
17,4,6.23,0,11
18,4,5.31,0,11
1,3,5.76,0,11
2,3,6.3,0,11
3,3,6.36,1,11
4,3,6.43,0,11
5,3,4.62,0,11
6,3,6.41,0,11
7,3,6.91,0,11
8,3,6.16,1,11
9,3,5.85,1,11
10,3,6.39,1,11
11,3,4.91,0,11
12,3,6.93,0,11
13,3,5.4,0,11
14,3,6.85,0,11
15,3,5.8,0,11
16,3,6.27,1,11
17,3,6.51,1,11
18,3,5.88,1,11
1,2,5.16,0,11
2,2,5.99,1,11
3,2,6.51,0,11
4,2,5.69,0,11
5,2,6.77,0,11
6,2,6.07,0,11
7,2,5.59,0,11
8,2,6.04,0,11
9,2,6.86,0,11
10,2,5.61,0,11
11,2,4.92,0,11
12,2,6.98,0,11
13,2,4.91,1,11
14,2,6.75,0,11
15,2,6.36,0,11
16,2,5.08,0,11
17,2,5.49,0,11
18,2,6.97,0,11
1,1,6.11,0,11
2,1,6.74,0,11
3,1,6.44,0,11
4,1,5.42,0,11
5,1,6.0,0,11
6,1,6.11,0,11
7,1,5.07,0,11
8,1,5.06,0,11
9,1,5.84,0,11
10,1,5.91,0,11
11,1,5.84,0,11
12,1,6.32,1,11
13,1,5.36,1,11
14,1,5.75,0,11
15,1,5.05,0,11
16,1,6.65,1,11
17,1,6.74,1,11
18,1,5.4,0,11
1,7,0.0,0,11
2,7,0.0,0,11
3,7,0.0,0,11
4,7,0.0,0,11
5,7,0.0,0,11
6,7,0.0,0,11
7,7,0.0,0,11
8,7,0.0,0,11
9,7,0.0,0,11
10,7,0.0,0,11
11,7,0.0,0,11
12,7,0.0,0,11
13,7,0.0,0,11
14,7,0.0,0,11
15,7,0.0,0,11
16,7,0.0,0,11
17,7,0.0,0,11
18,7,0.0,0,11
1,6,0.0,0,11
2,6,0.0,0,11
3,6,0.0,0,11
4,6,0.0,0,11
5,6,0.0,0,11
6,6,0.0,0,11
7,6,0.0,0,11
8,6,0.0,0,11
9,6,0.0,0,11
10,6,0.0,0,11
11,6,0.0,0,11
12,6,0.0,0,11
13,6,0.0,0,11
14,6,0.0,0,11
15,6,0.0,0,11
16,6,0.0,0,11
17,6,0.0,0,11
18,6,0.0,0,11
1,5,6.44,1,11
2,5,5.19,1,11
3,5,6.53,1,11
4,5,6.25,0,11
5,5,6.59,1,11
6,5,5.71,1,11
7,5,6.97,0,11
8,5,5.48,1,11
9,5,6.46,1,11
10,5,6.0,0,11
11,5,4.68,1,11
12,5,6.38,0,11
13,5,5.07,0,11
14,5,6.1,1,11
15,5,4.84,0,11
16,5,5.44,1,11
17,5,6.25,1,11
18,5,5.96,0,11
1,4,5.9,0,11
2,4,6.16,0,11
3,4,5.62,0,11
4,4,5.58,1,11
5,4,4.55,1,11
6,4,5.31,0,11
7,4,4.7,0,11
8,4,5.82,0,11
9,4,6.02,0,11
10,4,6.06,0,11
11,4,6.76,1,11
12,4,5.37,0,11
13,4,5.95,0,11
14,4,5.76,0,11
15,4,6.61,0,11
16,4,4.72,0,11
17,4,6.74,0,11
18,4,6.68,0,11
1,3,5.63,0,11
2,3,5.91,1,11
3,3,6.2,0,11
4,3,6.46,0,11
5,3,6.25,0,11
6,3,4.85,0,11
7,3,6.77,0,11
8,3,4.84,0,11
9,3,5.31,0,11
10,3,6.93,0,11
11,3,6.5,0,11
12,3,6.22,0,11
13,3,5.55,1,11
14,3,5.48,0,11
15,3,4.52,0,11
16,3,6.8,0,11
17,3,4.52,0,11
18,3,6.23,0,11
1,2,6.03,1,11
2,2,4.77,0,11
3,2,5.46,0,11
4,2,4.91,0,11
5,2,6.87,0,11
6,2,6.29,0,11
7,2,6.86,0,11
8,2,5.68,0,11
9,2,4.82,0,11
10,2,6.25,0,11
11,2,5.36,0,11
12,2,5.52,0,11
13,2,5.74,1,11
14,2,4.9,0,11
15,2,6.48,0,11
16,2,5.68,1,11
17,2,6.12,0,11
18,2,5.47,0,11
1,1,5.87,0,11
2,1,5.12,0,11
3,1,6.46,0,11
4,1,6.45,0,11
5,1,5.21,0,11
6,1,5.94,0,11
7,1,5.61,0,11
8,1,6.71,1,11
9,1,6.29,0,11
10,1,5.17,0,11
11,1,6.0,1,11
12,1,5.57,0,11
13,1,4.9,0,11
14,1,6.8,1,11
15,1,5.11,0,11
16,1,6.14,0,11
17,1,6.91,0,11
18,1,5.25,1,11
1,7,0.0,0,11
2,7,0.0,0,11
3,7,0.0,0,11
4,7,0.0,0,11
5,7,0.0,0,11
6,7,0.0,0,11
7,7,0.0,0,11
8,7,0.0,0,11
9,7,0.0,0,11
10,7,0.0,0,11
11,7,0.0,0,11
12,7,0.0,0,11
13,7,0.0,0,11
14,7,0.0,0,11
15,7,0.0,0,11
16,7,0.0,0,11
17,7,0.0,0,11
18,7,0.0,0,11
1,6,0.0,0,11
2,6,0.0,0,11
3,6,0.0,0,11
4,6,0.0,0,11
5,6,0.0,0,11
6,6,0.0,0,11
7,6,0.0,0,11
8,6,0.0,0,11
9,6,0.0,0,11
10,6,0.0,0,11
11,6,0.0,0,11
12,6,0.0,0,11
13,6,0.0,0,11
14,6,0.0,0,11
15,6,0.0,0,11
16,6,0.0,0,11
17,6,0.0,0,11
18,6,0.0,0,11
1,5,4.91,1,11
2,5,5.42,0,11
3,5,5.72,1,11
4,5,4.62,1,11
5,5,6.82,1,11
6,5,5.47,0,11
7,5,6.8,1,11
8,5,4.83,1,11
9,5,6.89,0,11
10,5,5.7,0,11
11,5,6.26,1,11
12,5,4.99,0,11
13,5,6.71,1,11
14,5,5.34,1,11
15,5,6.33,0,11
16,5,6.48,0,11
17,5,4.82,0,11
18,5,5.04,1,11
1,4,4.79,0,11
2,4,4.65,0,11
3,4,6.07,0,11
4,4,4.55,0,11
5,4,5.33,0,11
6,4,4.56,0,11
7,4,5.79,0,11
8,4,5.91,0,11
9,4,6.56,0,11
10,4,4.63,0,11
11,4,5.05,1,11
12,4,4.81,0,11
13,4,6.48,1,11
14,4,6.32,0,11
15,4,5.52,0,11
16,4,6.99,1,11
17,4,5.64,0,11
18,4,5.91,0,11
1,3,6.91,0,11
2,3,4.59,0,11
3,3,5.54,0,11
4,3,4.6,1,11
5,3,6.09,0,11
6,3,6.67,0,11
7,3,6.97,0,11
8,3,6.97,0,11
9,3,5.61,0,11
10,3,5.02,0,11
11,3,5.7,0,11
12,3,4.96,0,11
13,3,4.58,1,11
14,3,6.7,0,11
15,3,6.49,0,11
16,3,6.71,0,11
17,3,5.27,1,11
18,3,6.91,0,11
1,2,6.48,0,11
2,2,4.56,0,11
3,2,5.84,0,11
4,2,6.08,1,11
5,2,5.34,0,11
6,2,6.53,0,11
7,2,4.93,1,11
8,2,4.97,0,11
9,2,6.4,0,11
10,2,6.3,0,11
11,2,5.16,0,11
12,2,5.19,0,11
13,2,6.46,0,11
14,2,6.56,0,11
15,2,4.97,0,11
16,2,6.55,1,11
17,2,4.85,1,11
18,2,5.83,1,11
1,1,5.85,1,11
2,1,5.61,1,11
3,1,6.0,0,11
4,1,6.6,0,11
5,1,5.76,0,11
6,1,5.44,0,11
7,1,6.14,0,11
8,1,5.01,0,11
9,1,5.67,0,11
10,1,5.01,0,11
11,1,6.16,0,11
12,1,6.98,1,11
13,1,6.75,0,11
14,1,6.6,0,11
15,1,6.32,1,11
16,1,5.12,1,11
17,1,6.54,0,11
18,1,4.72,0,11
1,7,0.0,0,10
2,7,0.0,0,10
3,7,0.0,0,10
4,7,0.0,0,10
5,7,0.0,0,10
6,7,0.0,0,10
7,7,0.0,0,10
8,7,0.0,0,10
9,7,0.0,0,10
10,7,0.0,0,10
11,7,0.0,0,10
12,7,0.0,0,10
13,7,0.0,0,10
14,7,0.0,0,10
15,7,0.0,0,10
16,7,0.0,0,10
17,7,0.0,0,10
18,7,0.0,0,10
1,6,0.0,0,10
2,6,0.0,0,10
3,6,0.0,0,10
4,6,0.0,0,10
5,6,0.0,0,10
6,6,0.0,0,10
7,6,0.0,0,10
8,6,0.0,0,10
9,6,0.0,0,10
10,6,0.0,0,10
11,6,0.0,0,10
12,6,0.0,0,10
13,6,0.0,0,10
14,6,0.0,0,10
15,6,0.0,0,10
16,6,0.0,0,10
17,6,0.0,0,10
18,6,0.0,0,10
1,5,6.53,1,10
2,5,5.86,1,10
3,5,6.25,1,10
4,5,6.21,0,10
5,5,5.86,1,10
6,5,5.44,0,10
7,5,6.8,1,10
8,5,4.85,1,10
9,5,6.07,0,10
10,5,6.31,1,10
11,5,4.79,0,10
12,5,4.61,1,10
13,5,5.78,1,10
14,5,6.44,0,10
15,5,4.84,1,10
16,5,6.67,0,10
17,5,5.87,1,10
18,5,6.61,1,10
1,4,5.16,1,10
2,4,6.12,0,10
3,4,6.45,1,10
4,4,6.53,1,10
5,4,5.45,0,10
6,4,5.74,0,10
7,4,5.13,0,10
8,4,6.38,0,10
9,4,6.39,0,10
10,4,4.66,0,10
11,4,6.04,1,10
12,4,6.62,1,10
13,4,5.4,1,10
14,4,4.68,0,10
15,4,5.31,0,10
16,4,6.42,1,10
17,4,4.8,1,10
18,4,6.19,1,10
1,3,5.31,0,10
2,3,5.46,0,10
3,3,5.08,0,10
4,3,5.03,0,10
5,3,6.13,0,10
6,3,4.85,1,10
7,3,7.0,0,10
8,3,4.67,1,10
9,3,5.38,0,10
10,3,6.64,0,10
11,3,6.55,0,10
12,3,4.57,0,10
13,3,6.56,0,10
14,3,5.63,0,10
15,3,6.34,0,10
16,3,5.57,0,10
17,3,6.84,0,10
18,3,6.46,0,10
1,2,6.77,1,10
2,2,4.73,0,10
3,2,5.76,0,10
4,2,6.82,0,10
5,2,4.84,0,10
6,2,6.94,0,10
7,2,6.82,1,10
8,2,6.81,0,10
9,2,5.01,0,10
10,2,5.56,0,10
11,2,6.33,0,10
12,2,5.02,0,10
13,2,6.67,1,10
14,2,6.45,1,10
15,2,5.9,0,10
16,2,4.99,0,10
17,2,5.34,0,10
18,2,4.84,0,10
1,1,6.15,0,10
2,1,5.77,0,10
3,1,6.46,1,10
4,1,5.81,0,10
5,1,6.29,0,10
6,1,5.81,0,10
7,1,5.48,0,10
8,1,5.72,1,10
9,1,6.99,0,10
10,1,6.27,0,10
11,1,5.54,0,10
12,1,5.43,0,10
13,1,6.61,0,10
14,1,5.98,0,10
15,1,5.5,1,10
16,1,4.86,0,10
17,1,5.97,0,10
18,1,6.18,0,10
1,7,0.0,0,10
2,7,0.0,0,10
3,7,0.0,0,10
4,7,0.0,0,10
5,7,0.0,0,10
6,7,0.0,0,10
7,7,0.0,0,10
8,7,0.0,0,10
9,7,0.0,0,10
10,7,0.0,0,10
11,7,0.0,0,10
12,7,0.0,0,10
13,7,0.0,0,10
14,7,0.0,0,10
15,7,0.0,0,10
16,7,0.0,0,10
17,7,0.0,0,10
18,7,0.0,0,10
1,6,0.0,0,10
2,6,0.0,0,10
3,6,0.0,0,10
4,6,0.0,0,10
5,6,0.0,0,10
6,6,0.0,0,10
7,6,0.0,0,10
8,6,0.0,0,10
9,6,0.0,0,10
10,6,0.0,0,10
11,6,0.0,0,10
12,6,0.0,0,10
13,6,0.0,0,10
14,6,0.0,0,10
15,6,0.0,0,10
16,6,0.0,0,10
17,6,0.0,0,10
18,6,0.0,0,10
1,5,5.74,1,10
2,5,4.71,1,10
3,5,5.47,0,10
4,5,6.25,1,10
5,5,5.11,1,10
6,5,6.94,1,10
7,5,5.72,0,10
8,5,5.29,1,10
9,5,6.86,0,10
10,5,6.2,1,10
11,5,5.19,0,10
12,5,6.25,0,10
13,5,4.96,1,10
14,5,5.76,1,10
15,5,6.22,0,10
16,5,5.55,0,10
17,5,6.21,1,10
18,5,4.63,1,10
1,4,6.17,0,10
2,4,5.77,0,10
3,4,5.27,1,10
4,4,4.9,0,10
5,4,6.81,0,10
6,4,5.74,0,10
7,4,5.16,0,10
8,4,6.77,0,10
9,4,4.65,0,10
10,4,5.66,1,10
11,4,6.47,0,10
12,4,4.96,0,10
13,4,6.35,0,10
14,4,4.85,0,10
15,4,6.4,0,10
16,4,4.86,0,10
17,4,4.83,0,10
18,4,5.7,1,10
1,3,4.87,1,10
2,3,4.58,0,10
3,3,5.01,0,10
4,3,4.96,0,10
5,3,4.91,0,10
6,3,6.64,0,10
7,3,6.72,0,10
8,3,4.62,1,10
9,3,6.52,0,10
10,3,5.2,0,10
11,3,6.1,0,10
12,3,5.95,0,10
13,3,6.19,0,10
14,3,6.93,0,10
15,3,6.82,0,10
16,3,7.0,0,10
17,3,5.19,0,10
18,3,6.11,0,10
1,2,6.14,0,10
2,2,6.59,0,10
3,2,5.04,1,10
4,2,4.65,0,10
5,2,6.08,0,10
6,2,6.65,0,10
7,2,6.79,1,10
8,2,6.69,0,10
9,2,5.07,0,10
10,2,6.59,0,10
11,2,5.32,1,10
12,2,4.66,0,10
13,2,4.61,0,10
14,2,5.3,1,10
15,2,4.92,0,10
16,2,6.46,1,10
17,2,5.25,0,10
18,2,5.15,0,10
1,1,5.98,1,10
2,1,5.84,0,10
3,1,5.94,0,10
4,1,6.47,0,10
5,1,5.74,1,10
6,1,6.12,0,10
7,1,4.77,0,10
8,1,6.71,0,10
9,1,6.29,0,10
10,1,4.63,0,10
11,1,5.91,0,10
12,1,5.36,0,10
13,1,5.46,1,10
14,1,5.47,0,10
15,1,4.74,1,10
16,1,5.31,1,10
17,1,5.26,1,10
18,1,5.4,0,10
1,7,0.0,0,10
2,7,0.0,0,10
3,7,0.0,0,10
4,7,0.0,0,10
5,7,0.0,0,10
6,7,0.0,0,10
7,7,0.0,0,10
8,7,0.0,0,10
9,7,0.0,0,10
10,7,0.0,0,10
11,7,0.0,0,10
12,7,0.0,0,10
13,7,0.0,0,10
14,7,0.0,0,10
15,7,0.0,0,10
16,7,0.0,0,10
17,7,0.0,0,10
18,7,0.0,0,10
1,6,0.0,0,10
2,6,0.0,0,10
3,6,0.0,0,10
4,6,0.0,0,10
